tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
848762507338498048,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @syoka68: These people are harassing @IvankaTrump at her home! 3 children inside! These people are amoral! https://t.co/NwhpnBRg6G,2017-04-03 05:02,Twitter for Android,,,848321232646934528,True,849862741,848350368710971392,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/communism_kills/status/848321232646934528],"[52544275, 849862741]",
891704204577972225,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,"Trump wants members of Congress to personally feel the pain of Obamacare, Mulvaney says https://t.co/4SSyDcByZS",2017-07-30 16:57,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,1.0,3.0,[],[https://goo.gl/565TBt],,
785304552333467648,2587843805,KansasCityDailyNews,KansasDailyNews,"Kansas City, MO","Local news, sports, business, politics, entertainment, travel and opinion for Kansas. DM us 24/7",,29357,6720,2014-06-06,en,en,Trump denies actions he bragged about on tape https://t.co/jJJ0K4gPBY,2016-10-10 02:22,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,2.0,[],[http://bit.ly/2dYfFuZ],,
692741936734564354,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,USA,GOP | TCOT | Conservative | Politics | Republican Party | #TeamFollowBack | Constitution | Defeat Obama | Economy | I Follow Back! |,,423,290,2014-05-09,en,en,RT @realDonaldTrump: Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https:…,2016-01-28 16:12,Twitter Web Client,,,,True,25073877,692735015428431872,absent,absent,0.0,0.0,0.0,0.0,[Trump2016],[https://www.facebook.com/DonaldTrump/videos/10156578576285725/],[25073877],
784536676433551361,2743327187,Washington Online,WashingtOnline,"Washington, D.C.","Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements",,40762,14404,2014-08-15,en,en,Trump diehards defend ‘grab them’ tape; Trump critics pine for Pence https://t.co/LH74LG1Vyu #politics,2016-10-07 23:31,twitterfeed,,,,False,,,absent,absent,1.0,0.0,2.0,4.0,[politics],[http://wapo.st/2dYzhQS],,
858522568621424640,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,USA,"Lover of Life and Israel, Jesus and Country music! Conservative Christian! #NRA#2A #Infidel #tcot #InGodWeTrust",,669,998,2013-08-05,en,en,RT @BIZPACReview: Donald Trump sums up his feelings on lying Ted in a pretty funny clip from NRA stage https://t.co/6IUsxrvxIo https://t.co…,2017-04-30 03:25,Twitter Web Client,,,,True,237888723,858520543431057408,absent,absent,0.0,0.0,0.0,0.0,[],[http://dlvr.it/P1fGZT],[237888723],
847860179525922817,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,Trump to host Jordan's King Abdullah on April 5: White House https://t.co/7TLFXz3vDQ,2017-03-31 17:16,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,2.0,[],[https://goo.gl/yP0J4l],,
941129471947448320,614f89a51cf6d006a3f2e535551203421fa024824e6e07b11494a8341ea7f9cc,614f89a51cf6d006a3f2e535551203421fa024824e6e07b11494a8341ea7f9cc,614f89a51cf6d006a3f2e535551203421fa024824e6e07b11494a8341ea7f9cc,,"Patriot, love my country and want to improve it!",,1349,1624,2017-09-25,en,en,#PBS Suspends Tavis Smiley Following Sexual Misconduct Investigation! It's a real Trump Curse Alert! 😆 Rabid anti-Trumper gets suspended!  https://t.co/9Dhv0a8FnK,2017-12-14 02:15,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,5.0,2.0,[PBS],[http://variety.com/2017/tv/news/tavis-smiley-pbs-1202639424/],,
593232707519258624,a6efb15ea4ac42c376859034776c363ba96c3603e816456189a7045e043c152c,a6efb15ea4ac42c376859034776c363ba96c3603e816456189a7045e043c152c,a6efb15ea4ac42c376859034776c363ba96c3603e816456189a7045e043c152c,,,,185,122,2013-08-20,en,en,RT @Politweecs: Donald Trump is a great buisnessman but he has zero experience in government and government doesn't work like a business #E…,2015-04-29 01:57,Twitter Web Client,,,,True,2912754262,592964263632707584,absent,absent,0.0,0.0,0.0,0.0,[Election2016],[],[2912754262],
709465859022979072,2591847731,Boston Today,TodayBostonMA,"Boston, USA","Boston's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM",,18560,7276,2014-06-08,en,en,"Palin on Trump protesters: 'Punk-ass, little thuggery'  #politics",2016-03-14 19:46,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,1.0,[politics],[],,
958096274053586945,907343965422321669,Resistance Girl ✊🏿,LaChristie,"Flint, MI",Progressive. Activist. Warrior. Inspiration. #Resistance,,9097,7173,2017-09-11,en,en,Trump is stupid enough to think that by firing these people they can no longer testify against him. The FBI will go into hyper speed to take trump this pseudo dictator down.. https://t.co/wzqG9hYODK,2018-01-29 21:55,Twitter Web Client,,,,False,,,absent,absent,2.0,3.0,47.0,22.0,[],[],,
703947496607756288,080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,080da9e6b0c293d8e7abe6115605790ec8bc9a5c75a2b3e60539e67e3f100875,"Newark, NJ",Newark's latest news source. Follow us for original reporting and trusted news @NewarkVoice,,4604,1988,2015-03-15,en,en,Will N.J. Republicans follow Christie and back Trump?,2016-02-28 14:18,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,1.0,[],[],,
896598211649032192,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,Estados Unidos,??#POTUS #MASA #MAGA #Patriots pls READ RT Civil War is Here #Constitution #Republic #Freedom #NRA #Justice #Veteran #DTS #TermLimits DM-Call me dear ur blockd,https://t.co/4srF9ALSJp,269,969,2017-08-08,es,en,"RT LeonZouzalik: Team_Trump45 Soros and friends need to be rounded upandbroughttojustice forTreason, and starting … https://t.co/INlQZxVqp7",2017-08-13 05:04,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/i/web/status/896590211802480640],,
618595170456465408,2752677905,New York City Today,TodayNYCity,"New York, NY","New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM",,66980,10500,2014-08-27,en,en,P.G.A. Moves Event From Donald Trump Golf Course  #sports,2015-07-08 01:39,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[sports],[],,
847305398818230273,e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,USA,"If I rude, I rude. Author of All In Love Is Fair",,841,757,2013-08-19,en,en,RT @BLKROCKET: Montana Tribe Sues Trump Administration For Lifting Coal Moratorium | The Huffington Post https://t.co/2uXEziz0ih?,2017-03-30 04:32,Twitter Web Client,,,,True,20482617,847298661956501504,absent,absent,0.0,0.0,0.0,0.0,[],[http://m.huffpost.com/us/entry/us_58dc27c4e4b05eae031ceb26],[20482617],
861994447243952128,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @2ALAW: Convicted Criminal @MarthaStewart  Showed Off Just How Classy She Is When She Flipped Off A Picture Of President Trump At An Art…,2017-05-09 17:21,Twitter for Android,,,,True,1075681177,861695020176363520,absent,absent,0.0,0.0,0.0,0.0,[],[],"[1075681177, 21324258]",
954433280849399808,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,United States,Activist and patriot 🇺🇸,,2071,2344,2017-09-25,en,en,"'Self-absorbed' idiot. #Trump plans to flee Washington D.C. for his private resort in Florida, as the government nears a #shutdown. To throw a party that costs $100 000-per-couple. Nice one, Mr. President!",2018-01-19 19:20,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,3.0,1.0,"[Trump, shutdown]",[],,
785896451675041792,2587843805,KansasCityDailyNews,KansasDailyNews,"Kansas City, MO","Local news, sports, business, politics, entertainment, travel and opinion for Kansas. DM us 24/7",,29357,6720,2014-06-06,en,en,"Analysis: Clinton, Trump tax plans are ""mirror images"" https://t.co/d5eW4fa4Ub",2016-10-11 17:34,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[http://bit.ly/2eoB8lf],,
837073139725037577,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,USA,"Lover of Life and Israel, Jesus and Country music! Conservative Christian! #NRA#2A #Infidel #tcot #InGodWeTrust",,669,998,2013-08-05,en,en,"RT @theblaze: Watch: Rosie O’Donnell comes unhinged, rails against Trump in protest outside the White House https://t.co/D4JHOOlFXM https:/…",2017-03-01 22:52,Twitter Web Client,,,,True,10774652,837071458929029120,absent,absent,0.0,0.0,0.0,0.0,[],[http://buff.ly/2maanEf],[10774652],
853099276913721344,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @kimguilfoyle: Candidate Trump often criticized political correctness… @charliekirk11 and @JessicaTarlov react next to recent PC example…,2017-04-15 04:14,Twitter for Android,,,,True,25101996,853076914906345472,absent,absent,0.0,0.0,0.0,0.0,[],[],"[3056746427, 25101996, 292929271]",
875949517467566080,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @ILoveDJTrump: at this point, i can count on one hand the number of democrats that i even respect.",2017-06-17 05:33,Twitter for Android,,,,True,1506556567,875942006664695808,absent,absent,0.0,0.0,0.0,0.0,[],[],[1506556567],
853025769811046403,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @CallawayBOT: Flint Fighting Back-TATM Is There https://t.co/VJW7wbmBlP #FuckTrump,2017-04-14 23:22,Twitter Web Client,,,,True,3408262787,853023155920805888,absent,absent,0.0,0.0,0.0,0.0,[FuckTrump],[http://ift.tt/2ovITYK],[3408262787],
796045666455842817,1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,USA,"Retired Chief Financial Officer, Patriot, Conservative Constitutionalist, 2nd Amend Supporter, Penn State Grad - Political Science, Fitness Enthusiast",,1578,1626,2015-03-10,en,en,#Clintons have been rigging the #CorruptMedia for years. #ClintonCorruption #NeverHillary  #Election2016 #Trum… #TrumpForPresident,2016-11-08 17:44,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"[Clintons, CorruptMedia, ClintonCorruption, NeverHillary, Election2016, Trum, TrumpForPresident]",[],,
774303415471968257,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @DBloom451: As I've been sayin👇the Hillary/MSM attempt to make Trump a RUSSIAN🕵AGENT is COMICAL! 😂 Newt &amp; @MariaBartiromo agree! https:/…,2016-09-09 17:48,Twitter Web Client,,,,True,513438857,774274880816701440,absent,absent,0.0,0.0,0.0,0.0,[],[],"[208155240, 513438857]",
807472065016053764,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @FoxNews: BREAKING NEWS: Per 2 RNC sources, Ronna Romney McDaniel expected to be President-elect @realDonaldTrump's selection for RNC ch…",2016-12-10 06:28,Twitter for Android,,,,True,1367531,807368060181028864,absent,absent,0.0,0.0,0.0,0.0,[],[],"[1367531, 25073877]",
786569767784034305,3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,USA,The best time to plant a tree was 20 years ago. The second best time is now.,,871,548,2013-08-14,en,en,RT @OANN: Donald Trump: A Man of Action https://t.co/gQ5UJBHqlM,2016-10-13 14:10,Twitter Web Client,,,,True,1209936918,786569357035839488,absent,absent,0.0,0.0,0.0,0.0,[],[https://youtu.be/l3oqbpl-Ezs],[1209936918],
708815538923970566,4355797094,Texas Lone Star,SouthLoneStar,"Texas, USA",Proud TEXAN and AMERICAN patriot #2a #prolife #Trump2016 #TrumpPence16  Fuck Islam and PC.  Don't mess with Texas!,,53999,49272,2015-11-25,en,en,@ABC Liberals will pay for the violence at Trump rallies,2016-03-13 00:42,TweetDeck,708814327617339392,28785486,,False,,,absent,absent,0.0,1.0,6.0,5.0,[],[],[28785486],
786710367393095680,cd08e4b204df337b04b4b0955d3479ca3d7de11f3dc271b9078e29d6d097a997,cd08e4b204df337b04b4b0955d3479ca3d7de11f3dc271b9078e29d6d097a997,cd08e4b204df337b04b4b0955d3479ca3d7de11f3dc271b9078e29d6d097a997,"Baton Rouge, LA",Baton Rouge's latest news source. Follow us for original reporting and trusted news @BatonRougeVoice. DM your local news tips,,3378,1829,2015-03-15,en,en,"Lashing back, Trump calls accusers 'horrible horrible liars' https://t.co/XfOG0ZdCAq",2016-10-13 23:29,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[http://bit.ly/2edMt4y],,
838145362149982209,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @WenMaMa2: Good summary 👉#ObamaGate #WireTap #TrumpTower @realDonaldTrump @DanScavino @munsue @arian0027 @PhdFor @UTHornsRawk @MrEdTrain…,2017-03-04 21:53,RoundTeam,,,838093200539668480,True,4541141723,838144586983813120,absent,absent,0.0,0.0,0.0,0.0,"[ObamaGate, WireTap, TrumpTower]",[],"[620571475, 4541141723, 4510289232, 35852232, 2903166449, 25073877, 3284358254, 2746979823]",
831902155011395584,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,New York,Stop trying to fix the POLICE; fix the GHETTO!   #WakeUpAmerica #TCOT #PJNET #BlueLivesMatter,,1884,1776,2014-05-30,en,en,"RT @JoshNoneYaBiz: Ppl who looked the other way as Obama armed ISIS, now think they know what treason is.  It's pretty amusing.  #TrumpImpe…",2017-02-15 16:25,Twitter Web Client,,,,True,1453418317,831857433177948160,absent,absent,0.0,0.0,0.0,0.0,[],[],[1453418317],
862850849281789952,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @SmallBiz4Trump: This is my favorite teeet tonight. Just can't stop chuckling. Feel sorry for Dana's dog. 🤣🤣🤣 https://t.co/8WsMcPyy1M,2017-05-12 02:04,Twitter Web Client,,,862843364814848000,True,281537076,862844932712738816,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/oldglorycries/status/862843364814848001],[281537076],
832332327804092416,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @LeslieMTaylor1: Vice President Pence’s power grows in Trump’s White House https://t.co/49bkRtkIqC house#.WKYOOL2gXoo.twitterMy Trust Is…,2017-02-16 20:54,Twitter Web Client,,,,True,707033823876354048,832329352796835840,absent,absent,0.0,0.0,0.0,0.0,[],[http://ln.is/thehill.com/homenews/3B9f2],[707033823876354048],
870841242145259521,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @GaetaSusan: @JMichaelWaller @SheriffClarke @DHSgov Cair &amp; MB have to be Designated a Terrorist Organization! @POTUS @realDonaldTrump @M…,2017-06-03 03:15,Twitter for Android,,,,True,1370971824,870699892145926144,absent,absent,0.0,0.0,0.0,0.0,[],[],"[1858882886, 822215679726100480, 1370971824, 25073877, 118845216, 15647676]",
636964841345781760,2912754262,Pigeon Today,PigeonToday,United States,"America’s Weakest Primetime Lineup Anywhere! Follow Merica's #1 cable news network, delivering you breaking news, insightful analysis, and must-see memes.",http://t.co/h5ZYn94UBQ,32347,21336,2014-12-09,en,en,@Callisto1947 I like Trump. He has no filters. It's what this country needs,2015-08-27 18:13,Twitter Web Client,636954288502145024,208083510,,False,,,absent,absent,0.0,1.0,4.0,4.0,[],[],[208083510],
845344802086572034,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @StockMonsterUSA: Donald Trump: Charter Communications has committed to investing $25 billion into USA.   #FridayFeeling  #MAGA https://…,2017-03-24 18:41,POTUSADJT Bot,,,,True,4761064634,845324403789381632,absent,absent,0.0,0.0,0.0,0.0,"[FridayFeeling, MAGA]",[],[4761064634],
860635931618967554,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,Trump's Army secretary nominee withdraws https://t.co/7M6H4QNBL9,2017-05-05 23:22,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,1.0,[],[https://goo.gl/Xwu3Bm],,
896172196229505024,aae79fe95c60a17dd807774c8544099ba6c16f44ec320f1816351bc1ff10988d,aae79fe95c60a17dd807774c8544099ba6c16f44ec320f1816351bc1ff10988d,aae79fe95c60a17dd807774c8544099ba6c16f44ec320f1816351bc1ff10988d,Estados Unidos,"God above all Jeremiah 7:14 #MAGA #POTUSTrump ?? Military ?? Legals #BuildTheWall ProLife Biblical Literalist #ccot Bow to Jesus now, FOLLOW ME",https://t.co/4srF9ALSJp,358,937,2017-08-04,es,en,RT SparkleSoup45: Put a STOP🚫to this realDonaldTrump POTUS  Illegal Aliens have NO RIGHT to vote in our elections.… https://t.co/IqNCvnVpxZ,2017-08-12 00:51,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/i/web/status/896163667011555332],,
